researcher_name,profile_url,google_scholar_id,affiliation,researcher_total_citations,researcher_keywords,researcher_homepage,paper_title,paper_citations,paper_year,paper_url,paper_abstract
Alex Endert,https://scholar.google.com/citations?user=_ZIAy3cAAAAJ&hl=en,_ZIAy3cAAAAJ,"Associate Professor, Georgia Tech",7731,"human-computer interaction, information visualization, visual analytics",http://va.gatech.edu/endert,"Beames: Interactive multimodel steering, selection, and inspection for regression tasks",54,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_ZIAy3cAAAAJ&pagesize=50&citation_for_view=_ZIAy3cAAAAJ:BW2nPTmhBn4C,"Interactive model steering helps people incrementally build machine learning models that are tailored to their domain and task. Existing visual analytic tools allow people to steer a single model (e.g., assignment attribute weights used by a dimension reduction model). However, the choice of model is critical in such situations. What if the model chosen is suboptimal for the task, dataset, or question being asked? What if instead of parameterizing and steering this model, a different model provides a better fit? This paper presents a technique to allow users to inspect and steer multiple machine learning models. The technique steers and samples models from a broader set of learning algorithms and model types. We incorporate this technique into a visual analytic prototype, BEAMES, that allows users to perform regression tasks via multimodel steering. This paper demonstrates the effectiveness of BEAMES via a use …"
Alex Endert,https://scholar.google.com/citations?user=_ZIAy3cAAAAJ&hl=en,_ZIAy3cAAAAJ,"Associate Professor, Georgia Tech",7731,"human-computer interaction, information visualization, visual analytics",http://va.gatech.edu/endert,Visual encodings that support physical navigation on large displays.,53,2011,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_ZIAy3cAAAAJ&pagesize=50&citation_for_view=_ZIAy3cAAAAJ:9yKSN-GCB0IC,"Visual encodings are the medium through which information is displayed, perceived, interpreted, and finally transferred from a visualization to the user. Traditionally, such encodings display information as representations of length, color, size, slope, position, and other glyphs. Guidelines for such encodings have been proposed, but they generally assume a small display, small datasets, and a relatively static user. Large, high-resolution visualizations are able to display far more information simultaneously, allowing users to leverage physical navigation (movement) as an effective interaction through which to explore the data space. In this paper, we analyze if and how the choice of visual encodings for large, high-resolution visualizations affects physical navigation, and ultimately task performance for a spatial information visualization task."
Alex Endert,https://scholar.google.com/citations?user=_ZIAy3cAAAAJ&hl=en,_ZIAy3cAAAAJ,"Associate Professor, Georgia Tech",7731,"human-computer interaction, information visualization, visual analytics",http://va.gatech.edu/endert,Architext: Interactive hierarchical topic modeling,51,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_ZIAy3cAAAAJ&pagesize=50&citation_for_view=_ZIAy3cAAAAJ:oldoQiaHq2UC,"Human-in-the-loop topic modeling allows users to explore and steer the process to produce better quality topics that align with their needs. When integrated into visual analytic systems, many existing automated topic modeling algorithms are given interactive parameters to allow users to tune or adjust them. However, this has limitations when the algorithms cannot be easily adapted to changes, and it is difficult to realize interactivity closely supported by underlying algorithms. Instead, we emphasize the concept of tight integration, which advocates for the need to co-develop interactive algorithms and interactive visual analytic systems in parallel to allow flexibility and scalability. In this article, we describe design goals for efficiently and effectively executing the concept of tight integration among computation, visualization, and interaction for hierarchical topic modeling of text data. We propose computational base …"
Alex Endert,https://scholar.google.com/citations?user=_ZIAy3cAAAAJ&hl=en,_ZIAy3cAAAAJ,"Associate Professor, Georgia Tech",7731,"human-computer interaction, information visualization, visual analytics",http://va.gatech.edu/endert,Understanding law enforcement strategies and needs for combating human trafficking,51,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_ZIAy3cAAAAJ&pagesize=50&citation_for_view=_ZIAy3cAAAAJ:ShjGdcaqzI0C,"In working to rescue victims of human trafficking, law enforcement officers face a host of challenges. Working in complex, layered organizational structures, they face challenges of collaboration and communication. Online information is central to every phase of a human-trafficking investigation. With terabytes of available data such as sex work ads, policing is increasingly a big-data research problem. In this study, we interview sixteen law enforcement officers working to rescue victims of human trafficking to try to understand their computational needs. We highlight three major areas where future work in human-computer interaction can help. First, combating human trafficking requires advances in information visualization of large, complex, geospatial data, as victims are frequently forcibly moved across jurisdictions. Second, the need for unified information databases raises critical research issues of usable security …"
Alex Endert,https://scholar.google.com/citations?user=_ZIAy3cAAAAJ&hl=en,_ZIAy3cAAAAJ,"Associate Professor, Georgia Tech",7731,"human-computer interaction, information visualization, visual analytics",http://va.gatech.edu/endert,Mixed-initiative visual analytics using task-driven recommendations,51,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_ZIAy3cAAAAJ&pagesize=50&citation_for_view=_ZIAy3cAAAAJ:M3NEmzRMIkIC,"Visual data analysis is composed of a collection of cognitive actions and tasks to decompose, internalize, and recombine data to produce knowledge and insight. Visual analytic tools provide interactive visual interfaces to data to support discovery and sensemaking tasks, including forming hypotheses, asking questions, and evaluating and organizing evidence. Myriad analytic models can be incorporated into visual analytic systems at the cost of increasing complexity in the analytic discourse between user and system. Techniques exist to increase the usability of interacting with analytic models, such as inferring data models from user interactions to steer the underlying models of the system via semantic interaction, shielding users from having to do so explicitly. Such approaches are often also referred to as mixed-initiative systems. Sensemaking researchers have called for development of tools that facilitate analytic …"
Alex Endert,https://scholar.google.com/citations?user=_ZIAy3cAAAAJ&hl=en,_ZIAy3cAAAAJ,"Associate Professor, Georgia Tech",7731,"human-computer interaction, information visualization, visual analytics",http://va.gatech.edu/endert,7 key challenges for visualization in cyber network defense,50,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_ZIAy3cAAAAJ&pagesize=50&citation_for_view=_ZIAy3cAAAAJ:R3hNpaxXUhUC,"What does it take to be a successful visualization in cyber security? This question has been explored for some time, resulting in many potential solutions being developed and offered to the cyber security community. However, when one reflects upon the successful visualizations in this space they are left wondering where all those offerings have gone. Excel and Grep are still the kings of cyber security defense tools; there is a great opportunity to help in this domain, yet many visualizations fall short and are not utilized. In this paper we present seven challenges, informed by two user studies, to be considered when developing a visualization for cyber security purposes. Cyber security visualizations must go beyond isolated solutions and ""pretty picture"" visualizations in order to impact users. We provide an example prototype that addresses the challenges with a description of how they are met. Our aim is to assist in …"
Alex Endert,https://scholar.google.com/citations?user=_ZIAy3cAAAAJ&hl=en,_ZIAy3cAAAAJ,"Associate Professor, Georgia Tech",7731,"human-computer interaction, information visualization, visual analytics",http://va.gatech.edu/endert,Bixplorer: Visual analytics with biclusters,50,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_ZIAy3cAAAAJ&pagesize=50&citation_for_view=_ZIAy3cAAAAJ:aqlVkmm33-oC,A prototype visual analytics tool uses data mining algorithms to find patterns in textual datasets and then supports exploration of these patterns in the form of biclusters on a high-resolution display.
Alex Endert,https://scholar.google.com/citations?user=_ZIAy3cAAAAJ&hl=en,_ZIAy3cAAAAJ,"Associate Professor, Georgia Tech",7731,"human-computer interaction, information visualization, visual analytics",http://va.gatech.edu/endert,Lumos: Increasing awareness of analytic behavior during visual data analysis,45,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_ZIAy3cAAAAJ&pagesize=50&citation_for_view=_ZIAy3cAAAAJ:j8pvxH-kN2QC,"Visual data analysis tools provide people with the agency and flexibility to explore data using a variety of interactive functionalities. However, this flexibility may introduce potential consequences in situations where users unknowingly overemphasize or underemphasize specific subsets of the data or attribute space they are analyzing. For example, users may overemphasize specific attributes and/or their values (e.g., Gender is always encoded on the X axis), underemphasize others (e.g., Religion is never encoded), ignore a subset of the data (e.g., older people are filtered out), etc. In response, we present Lumos, a visual data analysis tool that captures and shows the interaction history with data to increase awareness of such analytic behaviors. Using in-situ (at the place of interaction) and ex-situ (in an external view) visualization techniques, Lumos provides real-time feedback to users for them to reflect on their …"
Alex Endert,https://scholar.google.com/citations?user=_ZIAy3cAAAAJ&hl=en,_ZIAy3cAAAAJ,"Associate Professor, Georgia Tech",7731,"human-computer interaction, information visualization, visual analytics",http://va.gatech.edu/endert,Causalvis: Visualizations for causal inference,41,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_ZIAy3cAAAAJ&pagesize=50&citation_for_view=_ZIAy3cAAAAJ:xa5BkEQK8BgC,"Causal inference is a statistical paradigm for quantifying causal effects using observational data. It is a complex process, requiring multiple steps, iterations, and collaborations with domain experts. Analysts often rely on visualizations to evaluate the accuracy of each step. However, existing visualization toolkits are not designed to support the entire causal inference process within computational environments familiar to analysts. In this paper, we address this gap with Causalvis, a Python visualization package for causal inference. Working closely with causal inference experts, we adopted an iterative design process to develop four interactive visualization modules to support causal inference analysis tasks. The modules are then presented back to the experts for feedback and evaluation. We found that Causalvis effectively supported the iterative causal inference process. We discuss the implications of our findings …"
Alex Endert,https://scholar.google.com/citations?user=_ZIAy3cAAAAJ&hl=en,_ZIAy3cAAAAJ,"Associate Professor, Georgia Tech",7731,"human-computer interaction, information visualization, visual analytics",http://va.gatech.edu/endert,CAVA: A visual analytics system for exploratory columnar data augmentation using knowledge graphs,41,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_ZIAy3cAAAAJ&pagesize=50&citation_for_view=_ZIAy3cAAAAJ:hKjooKYXoHIC,"Most visual analytics systems assume that all foraging for data happens before the analytics process; once analysis begins, the set of data attributes considered is fixed. Such separation of data construction from analysis precludes iteration that can enable foraging informed by the needs that arise in-situ during the analysis. The separation of the foraging loop from the data analysis tasks can limit the pace and scope of analysis. In this paper, we present CAVA, a system that integrates data curation and data augmentation with the traditional data exploration and analysis tasks, enabling information foraging in-situ during analysis. Identifying attributes to add to the dataset is difficult because it requires human knowledge to determine which available attributes will be helpful for the ensuing analytical tasks. CAVA crawls knowledge graphs to provide users with a a broad set of attributes drawn from external data to …"
Alex Endert,https://scholar.google.com/citations?user=_ZIAy3cAAAAJ&hl=en,_ZIAy3cAAAAJ,"Associate Professor, Georgia Tech",7731,"human-computer interaction, information visualization, visual analytics",http://va.gatech.edu/endert,A formative study of interactive bias metrics in visual analytics using anchoring bias,41,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_ZIAy3cAAAAJ&pagesize=50&citation_for_view=_ZIAy3cAAAAJ:zzCxg_vo7cAC,"Interaction is the cornerstone of how people perform tasks and gain insight in visual analytics. However, people’s inherent cognitive biases impact their behavior and decision making during their interactive visual analytic process. Understanding how bias impacts the visual analytic process, how it can be measured, and how its negative effects can be mitigated is a complex problem space. Nonetheless, recent work has begun to approach this problem by proposing theoretical computational metrics that are applied to user interaction sequences to measure bias in real-time. In this paper, we implement and apply these computational metrics in the context of anchoring bias. We present the results of a formative study examining how the metrics can capture anchoring bias in real-time during a visual analytic task. We present lessons learned in the form of considerations for applying the metrics in a visual analytic tool …"
Alex Endert,https://scholar.google.com/citations?user=_ZIAy3cAAAAJ&hl=en,_ZIAy3cAAAAJ,"Associate Professor, Georgia Tech",7731,"human-computer interaction, information visualization, visual analytics",http://va.gatech.edu/endert,Facilitating conversational interaction in natural language interfaces for visualization,38,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_ZIAy3cAAAAJ&pagesize=50&citation_for_view=_ZIAy3cAAAAJ:XtJa11BXPS4C,"Natural language (NL) toolkits enable visualization developers, who may not have a background in natural language processing (NLP), to create natural language interfaces (NLIs) for end-users to flexibly specify and interact with visualizations. However, these toolkits currently only support one-off utterances, with minimal capability to facilitate a multi-turn dialog between the user and the system. Developing NLIs with such conversational interaction capabilities remains a challenging task, requiring implementations of low-level NLP techniques to process a new query as an intent to follow-up on an older query. We extend an existing Python-based toolkit, NL4DV, that processes an NL query about a tabular dataset and returns an analytic specification containing data attributes, analytic tasks, and relevant visualizations, modeled as a JSON object. Specifically, NL4DV now enables developers to facilitate multiple …"
"Vijay Madisetti, Fellow IEEE",https://scholar.google.com/citations?user=_cAwG4gAAAAJ&hl=en,_cAwG4gAAAAJ,"Professor of Cybersecurity & Privacy, Georgia Tech",8556,"Cybersecurity, AI, Blockchain, DSP, Computers",http://www.ece.gatech.edu/~vkm,Blockchain platform for industrial internet of things,1062,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_cAwG4gAAAAJ&pagesize=50&citation_for_view=_cAwG4gAAAAJ:4MWp96NkSFoC,"Internet of Things (IoT) are being adopted for industrial and manufacturing applications such as manufacturing automation, remote machine diagnostics, prognostic health management of industrial machines and supply chain management. Cloud-Based Manufacturing is a recent on-demand model of manufacturing that is leveraging IoT technologies. While Cloud-Based Manufacturing enables on-demand access to manufacturing resources, a trusted intermediary is required for transactions between the users who wish to avail manufacturing services. We present a decentralized, peer-to-peer platform called BPIIoT for Industrial Internet of Things based on the Block chain technology. With the use of Blockchain technology, the BPIIoT platform enables peers in a decentralized, trustless, peer-to-peer network to interact with each other without the need for a trusted intermediary."
"Vijay Madisetti, Fellow IEEE",https://scholar.google.com/citations?user=_cAwG4gAAAAJ&hl=en,_cAwG4gAAAAJ,"Professor of Cybersecurity & Privacy, Georgia Tech",8556,"Cybersecurity, AI, Blockchain, DSP, Computers",http://www.ece.gatech.edu/~vkm,Digital Signal Processing Handbook,989,2010,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_cAwG4gAAAAJ&pagesize=50&citation_for_view=_cAwG4gAAAAJ:XD-gHx7UXLsC,
"Vijay Madisetti, Fellow IEEE",https://scholar.google.com/citations?user=_cAwG4gAAAAJ&hl=en,_cAwG4gAAAAJ,"Professor of Cybersecurity & Privacy, Georgia Tech",8556,"Cybersecurity, AI, Blockchain, DSP, Computers",http://www.ece.gatech.edu/~vkm,Internet of Things - A Hands-On Approach,435,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_cAwG4gAAAAJ&pagesize=50&citation_for_view=_cAwG4gAAAAJ:t7zJ5fGR-2UC,"Internet of Things (IoT) refers to physical and virtual objects that have unique identities and are connected to the internet to facilitate intelligent applications that make energy, logistics, industrial control, retail, agriculture and many other domains"" smarter"". Internet of Things is a new revolution of the Internet that is rapidly gathering momentum driven by the advancements in sensor networks, mobile devices, wireless communications, networking and cloud technologies. Experts forecast that by the year 2020 there will be a total of 50 billion devices/things connected to the internet. This book is written as a textbook on Internet of Things for educational programs at colleges and universities, and also for IoT vendors and service providers who may be interested in offering a broader perspective of Internet of Things to accompany their own customer and developer training programs. The typical reader is expected to have completed a couple of courses in programming using traditional high-level languages at the college-level, and is either a senior or a beginning graduate student in one of the science, technology, engineering or mathematics (STEM) fields. Like our companion book on Cloud Computing, we have tried to write a comprehensive book that transfers knowledge through an immersive"" hands on"" approach, where the reader is provided the necessary guidance and knowledge to develop working code for real-world IoT applications. Additional support is available at the book's website: www. internet-of-things-book. com Organization The book is organized into 3 main parts, comprising of a total of 11 chapters. Part I covers the building blocks of …"
"Vijay Madisetti, Fellow IEEE",https://scholar.google.com/citations?user=_cAwG4gAAAAJ&hl=en,_cAwG4gAAAAJ,"Professor of Cybersecurity & Privacy, Georgia Tech",8556,"Cybersecurity, AI, Blockchain, DSP, Computers",http://www.ece.gatech.edu/~vkm,A cloud-based approach for interoperable electronic health records (EHRs),322,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_cAwG4gAAAAJ&pagesize=50&citation_for_view=_cAwG4gAAAAJ:Tiz5es2fbqcC,"We present a cloud-based approach for the design of interoperable electronic health record (EHR) systems. Cloud computing environments provide several benefits to all the stakeholders in the healthcare ecosystem (patients, providers, payers, etc.). Lack of data interoperability standards and solutions has been a major obstacle in the exchange of healthcare data between different stakeholders. We propose an EHR system - cloud health information systems technology architecture (CHISTAR) that achieves semantic interoperability through the use of a generic design methodology which uses a reference model that defines a general purpose set of data structures and an archetype model that defines the clinical data attributes. CHISTAR application components are designed using the cloud component model approach that comprises of loosely coupled components that communicate asynchronously. In this paper …"
"Vijay Madisetti, Fellow IEEE",https://scholar.google.com/citations?user=_cAwG4gAAAAJ&hl=en,_cAwG4gAAAAJ,"Professor of Cybersecurity & Privacy, Georgia Tech",8556,"Cybersecurity, AI, Blockchain, DSP, Computers",http://www.ece.gatech.edu/~vkm,Method and system for tuning blockchain scalability for fast and low-cost payment and transaction processing,231,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_cAwG4gAAAAJ&pagesize=50&citation_for_view=_cAwG4gAAAAJ:q3CdL3IzO_QC,"ABSTRACT A method of synchronizing transactions between block chains comprising receiving first and second pluralities of transactions on a first private blockchain network and recording them to first and second private blocks on the first private blockchain network, respectively, generating a first merged block comprising the first private block and the second private block and recording the first merged block to a single block on a second blockchain network, recording each of the first and second private blocks and the first merged block to a first private smart contract linked to the first private blockchain network, performing a synchroniza tion process between the first private smart contract and a second smart contract linked to the second blockchain network, defining a second smart contract, and performing a checkpointing process between the first private smart con tract and the second smart contract. The first …"
"Vijay Madisetti, Fellow IEEE",https://scholar.google.com/citations?user=_cAwG4gAAAAJ&hl=en,_cAwG4gAAAAJ,"Professor of Cybersecurity & Privacy, Georgia Tech",8556,"Cybersecurity, AI, Blockchain, DSP, Computers",http://www.ece.gatech.edu/~vkm,Cyclostationary signal analysis,218,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_cAwG4gAAAAJ&pagesize=50&citation_for_view=_cAwG4gAAAAJ:fFSKOagxvKUC,"Processes encountered in statistical signal processing, communications, and time series analysis applications are often assumed stationary. The plethora of available algorithms testifies to the need for processing and spectral analysis of stationary signals (see, eg,[42]). Due to the varying nature of physical phenomena and certain man-made operations, however, time-invariance and the related notion of stationarity are often violated in practice. Hence, study of time-varying systems and nonstationary processes is well motivated.Research in nonstationary signals and time-varying systems has led both to the development of adaptive algorithms and to several elegant tools, including short-time (or running) Fourier transforms, timefrequency representations such as the Wigner–Ville (a member of Cohen’s class of distributions), Loeve’s and Karhunen’s expansions (leading to the notion of evolutionary spectra), and time …"
"Vijay Madisetti, Fellow IEEE",https://scholar.google.com/citations?user=_cAwG4gAAAAJ&hl=en,_cAwG4gAAAAJ,"Professor of Cybersecurity & Privacy, Georgia Tech",8556,"Cybersecurity, AI, Blockchain, DSP, Computers",http://www.ece.gatech.edu/~vkm,VLSI digital signal processors,196,1995,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_cAwG4gAAAAJ&pagesize=50&citation_for_view=_cAwG4gAAAAJ:u-x6o8ySG0sC,"Devoted to real-time implementation and prototyping of DSP algorithms on both programmable and dedicated DSP's, this book offers a clear, cohesive, and quantitative systems-based approach to slale-of-lhe-ari research in VLSI digital signal processors. It is the first book to cover real-time implementation of DSP algorithms on both programmable and dedicated DSP's."
"Vijay Madisetti, Fellow IEEE",https://scholar.google.com/citations?user=_cAwG4gAAAAJ&hl=en,_cAwG4gAAAAJ,"Professor of Cybersecurity & Privacy, Georgia Tech",8556,"Cybersecurity, AI, Blockchain, DSP, Computers",http://www.ece.gatech.edu/~vkm,Tokens or crypto currency using smart contracts and blockchains,194,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_cAwG4gAAAAJ&pagesize=50&citation_for_view=_cAwG4gAAAAJ:LO7wyVUgiFcC,"(57) ABSTRACT A method of exchanging value across a blockchain network comprising receiving first and second transaction smart contracts, recording the first transaction smart contract to the second transaction smart contract, and registering global variable names and defining values thereof. The method further comprises receiving a transaction notification and recording the transaction to the second transaction smart contract."
"Vijay Madisetti, Fellow IEEE",https://scholar.google.com/citations?user=_cAwG4gAAAAJ&hl=en,_cAwG4gAAAAJ,"Professor of Cybersecurity & Privacy, Georgia Tech",8556,"Cybersecurity, AI, Blockchain, DSP, Computers",http://www.ece.gatech.edu/~vkm,System on chip or system on package?,171,2002,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_cAwG4gAAAAJ&pagesize=50&citation_for_view=_cAwG4gAAAAJ:d1gkVwhDpl0C,"The authors propose a new system design paradigm, the system on package, which uses electronic product reengineering to meet time-to-market and performance requirements. The system on package promises a higher return on investment than the system on chip."
"Vijay Madisetti, Fellow IEEE",https://scholar.google.com/citations?user=_cAwG4gAAAAJ&hl=en,_cAwG4gAAAAJ,"Professor of Cybersecurity & Privacy, Georgia Tech",8556,"Cybersecurity, AI, Blockchain, DSP, Computers",http://www.ece.gatech.edu/~vkm,"Method and system for blockchain-based combined identity, ownership, integrity and custody management",165,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_cAwG4gAAAAJ&pagesize=50&citation_for_view=_cAwG4gAAAAJ:86PQX7AUzd4C,"ABSTRACT A method of issuing blockchain-based digital certificates comprising receiving from a user hashed user identification information and object information, recording to a digital certificate smart contract deployed at a digital certificate smart contract address on a blockchain network the hashed user identification information and object information and a timestamp of when the hashed user identification informa tion and the object information were received, defined as a received timestamp, signing the digital certificate smart contract with an issuer signature, performing a user identity verification process to confirm a user identity, upon con firming the user identity, generating a combination certifi cate configured to be shared by the user to verify the user's ownership of an object associated with the object informa tion, and sending the combination certificate to the user."
"Vijay Madisetti, Fellow IEEE",https://scholar.google.com/citations?user=_cAwG4gAAAAJ&hl=en,_cAwG4gAAAAJ,"Professor of Cybersecurity & Privacy, Georgia Tech",8556,"Cybersecurity, AI, Blockchain, DSP, Computers",http://www.ece.gatech.edu/~vkm,Transaction Pools Using Smart Contracts and Blockchains,147,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_cAwG4gAAAAJ&pagesize=50&citation_for_view=_cAwG4gAAAAJ:XvxMoLDsR5gC,"A method of exchanging value across a blockchain network including receiving lending offers from lenders, recording each lending offer to a lender smart contract on a blockchain network, and recording the lender smart contracts, defining a lending pool, to a lending pool smart contract on the blockchain network including lending pool conditions. The method may further include receiving a borrower request from a borrower including borrower conditions, recording the borrower request to a borrower smart contract on the blockchain network, determining if the borrower conditions fall within the lending pool conditions, and upon determin ing the borrower conditions fall within the lending pool conditions, recording the borrower smart contract to the lending pool smart contract."
"Vijay Madisetti, Fellow IEEE",https://scholar.google.com/citations?user=_cAwG4gAAAAJ&hl=en,_cAwG4gAAAAJ,"Professor of Cybersecurity & Privacy, Georgia Tech",8556,"Cybersecurity, AI, Blockchain, DSP, Computers",http://www.ece.gatech.edu/~vkm,Digital signal processing handbook,142,1997,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_cAwG4gAAAAJ&pagesize=50&citation_for_view=_cAwG4gAAAAJ:qjMakFHDy7sC,"From the Publisher: The field of digital signal processing (DSP) has spurreddevelopments from basic theory of discrete-time signals and processing tools to diverse applications in telecommunications, speech and acoustics, radar, and video. This volume provides an accessible reference, offering theoretical and practical information to the audience of DSP users. This immense compilation outlines both introductory and specialized aspects of information-bearing signals in digital form, creating a resource relevant to the expanding needs of the engineering community. It also explores the use of computers and special-purpose digital hardware in extracting information or transforming signals in advantageous ways. Impacted areas presented include: Telecommunications Computer engineering Acoustics Seismic data analysis DSP software and hardware Image and video processing Remote sensing Multimedia …"
"Vijay Madisetti, Fellow IEEE",https://scholar.google.com/citations?user=_cAwG4gAAAAJ&hl=en,_cAwG4gAAAAJ,"Professor of Cybersecurity & Privacy, Georgia Tech",8556,"Cybersecurity, AI, Blockchain, DSP, Computers",http://www.ece.gatech.edu/~vkm,Analyzing massive machine maintenance data in a computing cloud,132,2011,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_cAwG4gAAAAJ&pagesize=50&citation_for_view=_cAwG4gAAAAJ:HDshCWvjkbEC,"We present a novel framework, CloudView, for storage, processing and analysis of massive machine maintenance data, collected from a large number of sensors embedded in industrial machines, in a cloud computing environment. This paper describes the architecture, design, and implementation of CloudView, and how the proposed framework leverages the parallel computing capability of a computing cloud based on a large-scale distributed batch processing infrastructure that is built of commodity hardware. A case-based reasoning (CBR) approach is adopted for machine fault prediction, where the past cases of failure from a large number of machines are collected in a cloud. A case-base of past cases of failure is created using the global information obtained from a large number of machines. CloudView facilitates organization of sensor data and creation of case-base with global information. Case-base …"
"Vijay Madisetti, Fellow IEEE",https://scholar.google.com/citations?user=_cAwG4gAAAAJ&hl=en,_cAwG4gAAAAJ,"Professor of Cybersecurity & Privacy, Georgia Tech",8556,"Cybersecurity, AI, Blockchain, DSP, Computers",http://www.ece.gatech.edu/~vkm,The fast discrete Radon transform. I. Theory,132,1993,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_cAwG4gAAAAJ&pagesize=50&citation_for_view=_cAwG4gAAAAJ:2osOgNQ5qMEC,"An inversion scheme for reconstruction of images from projections based on the slope-intercept form of the discrete Radon transform is presented. A seminal algorithm for the forward and the inverse transforms proposed by G. Beylkin (1987) demonstrated poor dispersion characteristics for steep slopes and could not invert transforms based on nonlinear slope variations. By formulating the computation of a discrete computation of the continuous Radon transform formula, the authors explicitly derive fast generalized inversion methods that overcome the original shortcomings. The generalized forward (FRT) and inverse (IFRT) algorithms proposed are fast, eliminate interpolation calculations, and convert directly between a raster scan grid and a rectangular/polar grid in one step.<>"
"Vijay Madisetti, Fellow IEEE",https://scholar.google.com/citations?user=_cAwG4gAAAAJ&hl=en,_cAwG4gAAAAJ,"Professor of Cybersecurity & Privacy, Georgia Tech",8556,"Cybersecurity, AI, Blockchain, DSP, Computers",http://www.ece.gatech.edu/~vkm,Debugger operating system for embedded systems,96,2003,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_cAwG4gAAAAJ&pagesize=50&citation_for_view=_cAwG4gAAAAJ:UeHWp8X0CEIC,"Configuration of a debugger that Saves resources and debugs on a target System rather than from a host System. The target System Stores a table with global variables and addresses, and a module table with System-wide functions and addresses. In response to a trigger, a debugger module is loaded from the host System and linked to the target System by causing the debugger module to exchange information with the tables. The debugger module uses the table to find a variable address and Sets a pointer to the address. The debugger module provides the table with a local name and address of a variable local to the debugger module. The debugger module uses the module table to find an MT address of a function and sets a pointer to the MT address. The debugger module provides the module table with an MT address of a function local to the debugger module."
"Vijay Madisetti, Fellow IEEE",https://scholar.google.com/citations?user=_cAwG4gAAAAJ&hl=en,_cAwG4gAAAAJ,"Professor of Cybersecurity & Privacy, Georgia Tech",8556,"Cybersecurity, AI, Blockchain, DSP, Computers",http://www.ece.gatech.edu/~vkm,"Method and system for blockchain-based combined identity, ownership, integrity and custody management",94,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_cAwG4gAAAAJ&pagesize=50&citation_for_view=_cAwG4gAAAAJ:PVjk1bu6vJQC,"ABSTRACT A method of issuing blockchain-based digital certificates comprising receiving from a user hashed user identification information and object information, recording to a digital certificate smart contract deployed at a digital certificate smart contract address on a blockchain network the hashed user identification information and object information and a timestamp of when the hashed user identification informa tion and the object information were received, defined as a received timestamp, signing the digital certificate smart contract with an issuer signature, performing a user identity verification process to confirm a user identity, upon con firming the user identity, generating a combination certifi cate configured to be shared by the user to verify the user's ownership of an object associated with the object informa tion, and sending the combination certificate to the user."
"Vijay Madisetti, Fellow IEEE",https://scholar.google.com/citations?user=_cAwG4gAAAAJ&hl=en,_cAwG4gAAAAJ,"Professor of Cybersecurity & Privacy, Georgia Tech",8556,"Cybersecurity, AI, Blockchain, DSP, Computers",http://www.ece.gatech.edu/~vkm,Blockchain applications: a hands-on approach,92,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_cAwG4gAAAAJ&pagesize=50&citation_for_view=_cAwG4gAAAAJ:lmc2jWPfTJgC,"In the US, the services sector provides employment to about 100 million, while the manufacturing sector provides employment to about 20 million. These sectors are highly automated, and driven by sophisticated business processes forming an integral part of the digital economy. While the applications themselves may be distributed over the Internet in time and space, the core business, regulatory, and financial aspects of the digital economy are still centralized, with the need for centralized agencies (such as banks, customs authorities, and tax agencies) to authenticate and settle payments and transactions. These centralized services often are manual, difficult to automate, and represent a bottleneck to facilitating a frictionless digital economy. The next revolutionary step in the services and manufacturing economy of the future is the development of automated distributed applications that do not depend on these …"
